TIME;ACC_X;ACC_Y;ACC_Z;GYR_X;GYR_Y;GYR_Z
138002;2.65;-9.36;-0.84;-1.82;-0.25;-21.37
138106;3.07;-9.18;-0.80;-1.70;-0.18;-21.30
138211;3.37;-9.13;-0.75;-1.69;0.07;-21.08
138315;3.74;-8.93;-0.67;-1.82;-0.22;-21.15
138420;4.07;-8.85;-0.71;-1.67;-0.23;-21.05
138525;4.29;-8.71;-0.85;-1.60;0.00;-21.26
138630;4.62;-8.55;-0.81;-1.67;-0.27;-21.07
138734;4.98;-8.34;-0.71;-1.72;-0.42;-20.95
138839;5.27;-8.14;-0.70;-1.48;-0.21;-20.99
138943;5.62;-7.96;-0.70;-1.69;-0.18;-21.04
139047;5.94;-7.79;-0.67;-1.54;-0.12;-21.11
139152;6.16;-7.57;-0.69;-1.72;-0.46;-21.12
139256;6.47;-7.32;-0.63;-1.65;0.05;-21.10
139361;6.77;-7.12;-0.68;-1.68;-0.24;-21.06
139465;7.00;-6.83;-0.69;-1.78;-0.34;-21.24
139570;7.22;-6.59;-0.73;-1.54;-0.29;-21.23
139674;7.50;-6.33;-0.68;-1.68;-0.11;-21.10
139780;7.74;-6.03;-0.62;-1.51;-0.30;-21.19
139884;8.01;-5.78;-0.63;-1.79;-0.22;-21.00
139988;8.23;-5.45;-0.71;-1.87;-0.11;-21.23
140093;8.36;-5.23;-0.62;-1.62;-0.21;-21.21
140197;8.54;-4.89;-0.72;-1.89;-0.22;-20.95
140302;8.75;-4.56;-0.67;-1.81;-0.37;-20.94
140406;8.91;-4.25;-0.61;-1.61;-0.27;-21.01
140511;9.02;-3.91;-0.55;-1.69;-0.28;-21.06
140615;9.26;-3.64;-0.58;-1.84;-0.33;-21.21
140720;9.35;-3.27;-0.71;-1.79;-0.05;-20.84
140824;9.50;-2.96;-0.67;-1.85;-0.17;-21.21
140930;9.49;-2.57;-0.62;-1.72;-0.36;-21.03
141034;9.63;-2.24;-0.64;-1.73;-0.14;-20.96
141138;9.75;-1.92;-0.73;-1.88;-0.31;-21.13
141243;9.78;-1.55;-0.75;-1.59;-0.25;-21.13
141347;9.91;-1.15;-0.68;-1.72;-0.34;-21.05
141452;9.86;-0.86;-0.69;-1.76;-0.21;-21.00
141556;9.88;-0.44;-0.61;-1.63;-0.23;-21.10
141661;9.96;-0.11;-0.67;-1.78;-0.08;-21.11
141765;9.91;0.20;-0.73;-1.59;-0.09;-21.11
141870;9.87;0.58;-0.75;-1.58;-0.15;-21.11
141974;9.97;0.92;-0.69;-1.53;-0.05;-21.08
142078;9.81;1.24;-0.66;-1.66;-0.24;-21.03
142184;9.84;1.68;-0.68;-1.88;-0.24;-21.10
142288;9.80;2.03;-0.66;-1.85;-0.39;-21.15
142393;9.64;2.34;-0.63;-1.60;-0.36;-21.14
142497;9.64;2.73;-0.76;-1.78;-0.18;-21.18
142602;9.48;3.08;-0.79;-1.75;-0.15;-21.06
142706;9.33;3.42;-0.71;-1.68;-0.08;-20.95
142811;9.31;3.70;-0.75;-1.83;-0.33;-20.93
142915;9.17;4.08;-0.77;-1.98;-0.27;-21.09
143020;9.04;4.41;-0.86;-1.72;-0.11;-21.10
143124;8.86;4.72;-0.80;-1.68;-0.19;-21.10
143228;8.69;4.99;-0.68;-1.57;-0.36;-21.19
143333;8.51;5.33;-0.77;-1.72;-0.07;-21.09
143437;8.28;5.63;-0.72;-1.72;-0.19;-21.14
143543;8.11;5.94;-0.76;-1.73;-0.19;-21.13
143647;7.85;6.17;-0.75;-1.66;-0.10;-21.20
143752;7.64;6.48;-0.83;-1.79;-0.27;-21.12
143856;7.36;6.74;-0.74;-1.71;-0.16;-20.97
143961;7.14;7.02;-0.86;-1.63;-0.26;-21.13
144065;6.91;7.28;-0.79;-1.66;-0.10;-21.12
144169;6.61;7.50;-0.85;-1.67;-0.15;-21.22
144274;6.41;7.66;-0.84;-1.64;-0.27;-21.19
144378;6.03;7.97;-0.94;-1.60;-0.38;-21.14
144483;5.82;8.18;-0.74;-1.82;-0.30;-21.19
144587;5.45;8.36;-0.82;-1.74;-0.10;-21.11
144692;5.28;8.52;-0.88;-1.80;-0.27;-21.16
144797;4.80;8.76;-0.89;-1.75;-0.02;-21.22
144902;4.61;8.91;-0.84;-1.78;-0.27;-21.22
145006;4.22;9.11;-0.88;-1.74;-0.25;-21.24
145111;3.86;9.20;-0.91;-1.71;-0.11;-21.12
145215;3.54;9.40;-0.94;-1.69;-0.27;-21.18
145319;3.22;9.49;-0.89;-1.64;-0.29;-21.10
145424;2.87;9.60;-0.95;-1.72;-0.18;-21.13
145528;2.59;9.65;-0.92;-1.58;-0.26;-20.95
145633;2.23;9.76;-0.98;-1.62;-0.03;-21.13
145737;1.78;9.79;-0.94;-1.77;-0.23;-21.19
145842;1.45;9.92;-0.91;-1.69;-0.14;-20.95
145946;1.15;9.98;-1.00;-1.72;-0.14;-21.25
146051;0.76;9.93;-1.00;-1.81;-0.33;-21.29
146156;0.40;10.00;-1.01;-1.73;-0.34;-21.24
146260;0.01;9.96;-1.02;-1.71;-0.06;-21.29
146365;-0.30;9.99;-0.99;-1.69;-0.45;-21.06
146469;-0.64;10.00;-0.97;-1.55;-0.11;-21.13
146574;-1.08;9.90;-1.01;-1.45;-0.15;-20.95
146678;-1.41;9.82;-0.95;-1.46;0.04;-20.86
146783;-1.74;9.80;-0.95;-1.69;-0.33;-21.10
146887;-2.10;9.78;-1.06;-1.84;-0.11;-21.00
146992;-2.51;9.67;-1.05;-1.57;0.04;-21.07
147096;-2.74;9.55;-1.04;-1.75;-0.22;-21.14
147201;-3.11;9.50;-1.06;-1.68;-0.06;-20.85
147305;-3.40;9.26;-1.07;-1.72;-0.08;-21.19
147410;-3.81;9.18;-1.05;-1.58;-0.22;-21.19
147515;-4.13;9.04;-1.01;-1.68;-0.31;-21.19
147619;-4.43;8.89;-1.00;-1.56;-0.23;-21.03
147724;-4.80;8.72;-1.04;-1.86;-0.14;-21.04
147828;-5.09;8.57;-1.07;-1.73;-0.34;-20.89
147933;-5.33;8.30;-0.99;-1.61;-0.18;-20.84
148037;-5.70;8.13;-1.11;-1.67;-0.26;-20.58
148142;-5.91;7.91;-1.15;-1.67;-0.27;-21.25
148246;-6.18;7.71;-1.10;-1.66;-0.14;-21.34
148350;-6.45;7.49;-1.08;-1.49;-0.18;-21.08
148455;-6.75;7.23;-1.16;-1.44;-0.25;-21.00
148560;-7.00;6.95;-1.15;-1.61;-0.09;-21.22
148665;-7.26;6.72;-1.11;-1.75;-0.23;-21.20
148769;-7.53;6.43;-1.12;-1.70;-0.18;-21.15
148874;-7.73;6.16;-1.16;-1.81;-0.13;-21.10
148978;-7.90;5.85;-1.14;-1.79;-0.18;-21.16
149083;-8.14;5.58;-1.17;-1.75;-0.20;-21.16
149187;-8.25;5.22;-1.07;-1.74;-0.23;-21.08
149292;-8.47;4.95;-1.14;-1.65;-0.04;-21.27
149396;-8.66;4.65;-1.21;-1.77;-0.16;-21.09
149500;-8.74;4.27;-1.10;-1.71;-0.24;-21.22
149605;-9.03;3.97;-1.26;-1.77;-0.27;-21.25
149710;-9.11;3.64;-1.13;-1.59;-0.16;-21.21
149815;-9.25;3.27;-1.17;-1.62;-0.33;-21.07
149919;-9.37;2.95;-1.18;-1.61;-0.13;-21.10
150024;-9.42;2.64;-1.12;-1.69;-0.06;-21.27
150128;-9.50;2.25;-1.12;-1.73;-0.44;-21.07
150233;-9.58;1.93;-1.27;-1.77;-0.23;-21.16
150337;-9.55;1.56;-1.16;-1.74;-0.12;-21.05
150441;-9.77;1.22;-1.13;-1.67;-0.17;-21.16
150546;-9.71;0.88;-1.17;-1.76;-0.21;-20.95
150650;-9.79;0.46;-1.21;-1.78;-0.17;-21.42
150756;-9.78;0.14;-1.12;-1.82;-0.14;-21.13
150860;-9.74;-0.25;-1.25;-1.79;-0.18;-21.15
150965;-9.79;-0.61;-1.15;-1.73;-0.43;-21.03
151069;-9.60;-0.91;-1.14;-1.59;-0.18;-21.08
151174;-9.67;-1.23;-1.15;-1.74;-0.11;-21.38
151278;-9.59;-1.71;-1.08;-1.76;-0.30;-21.10
151383;-9.53;-1.97;-1.09;-1.72;-0.17;-21.09
151487;-9.34;-2.38;-1.07;-1.75;-0.11;-21.26
151591;-9.23;-2.69;-1.04;-1.88;-0.20;-21.20
151696;-9.16;-3.03;-1.10;-1.66;-0.27;-21.03
151800;-9.06;-3.40;-1.10;-1.85;-0.15;-21.11
151906;-8.98;-3.72;-1.07;-1.62;-0.01;-21.00
152010;-8.75;-4.06;-1.05;-1.72;-0.39;-21.03
152115;-8.60;-4.32;-1.10;-1.63;-0.32;-21.08
152219;-8.52;-4.65;-1.07;-1.52;-0.18;-21.09
152324;-8.26;-4.97;-1.10;-1.81;-0.13;-21.00
152428;-8.08;-5.27;-1.08;-1.74;-0.11;-21.16
152532;-7.90;-5.52;-1.08;-1.59;-0.05;-21.19
152637;-7.63;-5.87;-1.06;-1.69;-0.40;-21.10
152741;-7.47;-6.16;-1.07;-1.75;-0.25;-21.09
152846;-7.20;-6.43;-0.96;-1.72;-0.14;-21.12
152950;-7.02;-6.70;-1.02;-1.72;-0.22;-21.21
153056;-6.63;-6.91;-1.10;-1.70;-0.24;-21.18
153160;-6.45;-7.19;-1.06;-1.79;-0.08;-21.22
153265;-6.14;-7.42;-0.91;-1.56;-0.24;-21.19
153369;-5.88;-7.58;-1.01;-1.69;-0.27;-21.00
153474;-5.69;-7.82;-0.89;-1.72;-0.14;-21.04
153578;-5.29;-8.05;-0.96;-1.71;-0.37;-21.08
153682;-5.06;-8.21;-0.91;-1.63;-0.43;-21.13
153787;-4.66;-8.42;-0.95;-1.76;-0.26;-21.12
153891;-4.28;-8.64;-0.85;-1.78;-0.09;-21.17
153996;-4.03;-8.74;-0.96;-1.80;-0.06;-21.29
154100;-3.75;-8.92;-0.88;-1.50;-0.08;-20.98
154206;-3.37;-9.00;-0.97;-1.57;-0.34;-21.27
154310;-3.11;-9.16;-0.97;-1.69;-0.09;-20.97
154415;-2.63;-9.26;-0.91;-1.71;-0.25;-20.98
154519;-2.33;-9.36;-0.80;-1.82;-0.20;-21.28
154624;-2.00;-9.40;-0.91;-1.65;-0.25;-21.08
154728;-1.71;-9.48;-0.80;-1.69;-0.26;-21.22
154832;-1.34;-9.57;-0.89;-1.91;-0.14;-20.92
154937;-0.92;-9.57;-0.91;-1.53;-0.18;-21.13
155041;-0.56;-9.61;-0.79;-1.71;-0.27;-21.12
155146;-0.20;-9.64;-0.88;-1.57;-0.10;-21.10
155250;0.13;-9.64;-0.74;-1.61;-0.29;-21.26
155356;0.48;-9.72;-0.78;-1.50;-0.10;-20.94
155460;0.84;-9.65;-0.85;-1.69;-0.15;-21.15
155565;1.20;-9.56;-0.81;-1.54;-0.48;-21.18
155669;1.54;-9.54;-0.73;-1.76;-0.30;-21.21
155773;1.95;-9.47;-0.79;-1.63;-0.16;-21.45
155878;2.26;-9.41;-0.71;-1.59;-0.13;-21.28
155982;2.59;-9.32;-0.74;-1.78;-0.03;-21.41
156087;3.03;-9.24;-0.76;-1.68;-0.37;-21.23
156191;3.22;-9.10;-0.76;-1.63;-0.33;-21.10
156296;3.60;-9.02;-0.79;-1.69;-0.21;-21.26
156400;3.96;-8.86;-0.70;-1.55;-0.15;-21.05
156506;4.37;-8.74;-0.69;-1.70;-0.21;-21.19
156610;4.66;-8.56;-0.69;-1.82;-0.26;-21.06
156715;4.95;-8.46;-0.73;-1.63;-0.15;-21.24
156819;5.24;-8.20;-0.77;-1.79;-0.20;-21.19
156923;5.60;-7.99;-0.64;-1.66;-0.38;-21.26
157028;5.89;-7.81;-0.64;-1.52;-0.11;-21.21
157132;6.12;-7.62;-0.62;-1.73;-0.35;-21.14
157237;6.40;-7.36;-0.79;-1.63;-0.21;-21.12
157341;6.65;-7.09;-0.69;-1.79;-0.05;-21.03
157446;6.97;-6.90;-0.69;-1.80;-0.23;-21.15
157550;7.21;-6.67;-0.75;-1.63;-0.15;-21.06
157655;7.47;-6.37;-0.68;-1.69;-0.06;-21.10
157760;7.66;-6.18;-0.74;-1.72;-0.20;-21.29
157864;7.93;-5.76;-0.63;-1.67;-0.12;-20.98
157969;8.19;-5.54;-0.63;-1.84;-0.16;-21.03
158073;8.38;-5.23;-0.61;-1.75;-0.20;-21.16
158178;8.52;-4.92;-0.70;-1.78;-0.26;-21.19
158282;8.67;-4.56;-0.64;-1.70;-0.25;-21.16
158387;8.80;-4.31;-0.68;-1.78;-0.24;-21.09
158491;9.05;-3.93;-0.55;-1.59;-0.10;-21.17
158596;9.24;-3.60;-0.65;-1.71;-0.18;-21.19
158700;9.33;-3.31;-0.66;-1.72;-0.18;-21.09
158804;9.45;-2.98;-0.68;-1.54;-0.27;-21.13
158910;9.53;-2.65;-0.68;-1.62;-0.23;-21.05
159014;9.67;-2.32;-0.59;-1.76;-0.23;-21.13
159119;9.72;-1.95;-0.65;-1.77;-0.25;-21.26
159223;9.83;-1.62;-0.66;-1.85;-0.19;-21.06
159328;9.86;-1.24;-0.67;-1.72;-0.21;-21.22
159432;9.89;-0.91;-0.65;-1.71;-0.24;-21.05
159537;9.84;-0.50;-0.73;-1.78;-0.21;-21.20
159641;10.02;-0.24;-0.73;-1.56;-0.21;-21.22
159746;9.99;0.13;-0.76;-1.66;-0.10;-21.24
159850;9.92;0.52;-0.70;-1.81;-0.11;-21.13
159954;9.90;0.92;-0.65;-1.66;-0.13;-21.16
160060;9.95;1.25;-0.72;-1.63;-0.22;-21.19
160164;9.89;1.61;-0.64;-1.65;-0.03;-21.09
160269;9.77;1.95;-0.63;-1.75;-0.12;-21.19
160373;9.67;2.33;-0.71;-1.79;-0.20;-21.22
160478;9.60;2.74;-0.81;-1.82;-0.31;-21.27
160582;9.71;2.95;-0.79;-1.80;-0.21;-16.03
160687;9.63;3.18;-0.79;-2.01;-0.11;-11.46
160791;9.61;3.27;-0.74;-2.02;-0.08;-6.90
160896;9.54;3.36;-0.74;-2.13;-0.10;-2.24
161000;9.42;3.35;-0.79;-2.31;0.15;-1.05
161104;9.39;3.35;-0.81;-2.27;0.18;-0.83
161209;9.38;3.34;-0.73;-2.20;0.04;-1.11
161313;9.46;3.41;-0.72;-2.04;0.06;-1.11
161418;9.44;3.44;-0.67;-2.29;0.03;-0.99
161522;9.41;3.37;-0.69;-2.19;0.13;-1.07
161627;9.42;3.38;-0.70;-2.33;0.05;-0.94
161731;9.42;3.34;-0.66;-2.14;0.04;-1.15
161836;9.38;3.40;-0.66;-2.13;0.06;-1.04
161940;9.42;3.40;-0.65;-2.25;-0.02;-0.88
162044;9.46;3.43;-0.72;-2.23;0.11;-0.97
162149;9.41;3.37;-0.71;-2.11;0.13;-1.04
162253;9.44;3.35;-0.68;-2.14;0.11;-0.97
162358;9.40;3.36;-0.80;-2.27;0.10;-1.06
162462;9.44;3.32;-0.80;-2.30;0.11;-1.01
162567;9.40;3.33;-0.71;-2.15;0.03;-1.09
162671;9.38;3.40;-0.62;-2.13;0.19;-1.14
162777;9.40;3.37;-0.70;-2.10;0.02;-0.99
162881;9.40;3.38;-0.75;-2.14;-0.07;-1.01
162985;9.36;3.39;-0.70;-2.15;-0.03;-1.03
163090;9.51;3.35;-0.70;-2.19;0.08;-1.17
163194;9.41;3.35;-0.64;-2.14;0.02;-1.04
163299;9.45;3.34;-0.69;-2.08;-0.02;-1.02
163403;9.40;3.37;-0.68;-2.14;0.06;-1.07
163508;9.39;3.34;-0.66;-2.20;0.24;-0.99
163612;9.48;3.32;-0.72;-2.17;0.12;-0.95
163717;9.40;3.28;-0.81;-2.28;-0.12;-1.08
163821;9.46;3.37;-0.70;-2.24;-0.02;-0.95
163926;9.40;3.39;-0.67;-2.19;-0.10;-1.13
164030;9.43;3.36;-0.75;-2.10;0.00;-0.93
164134;9.43;3.35;-0.75;-2.28;0.10;-1.02
164239;9.41;3.44;-0.69;-2.04;-0.02;-0.89
164343;9.41;3.34;-0.73;-2.26;0.04;-0.93
164448;9.43;3.45;-0.69;-2.05;-0.04;-1.10
164552;9.48;3.41;-0.80;-2.20;0.18;-1.11
164657;9.40;3.44;-0.83;-2.24;0.13;-0.92
164761;9.42;3.45;-0.74;-2.06;0.19;-1.01
164866;9.41;3.37;-0.71;-2.11;-0.18;-1.12
164970;9.38;3.37;-0.75;-2.28;-0.04;-0.89
165074;9.37;3.38;-0.72;-1.95;-0.08;-0.87
165179;9.36;3.36;-0.70;-2.18;0.14;-1.09
165283;9.39;3.34;-0.66;-2.14;0.08;-0.89
165388;9.41;3.38;-0.73;-2.37;0.04;-1.06
165492;9.32;3.34;-0.73;-2.04;0.02;-1.08
165597;9.39;3.38;-0.65;-2.19;0.00;-1.01
165701;9.42;3.40;-0.66;-2.11;-0.01;-1.17
165806;9.38;3.36;-0.70;-2.14;0.01;-1.10
165910;9.38;3.37;-0.76;-2.30;0.08;-1.08
166014;9.43;3.41;-0.66;-2.33;0.08;-1.00
166119;9.41;3.35;-0.77;-2.27;0.02;-1.11
166223;9.41;3.41;-0.68;-2.12;0.11;-1.11
166328;9.34;3.38;-0.73;-2.18;0.07;-1.05
166432;9.45;3.36;-0.75;-2.15;0.11;-1.01
166537;9.36;3.42;-0.69;-2.14;0.15;-0.95
166641;9.47;3.33;-0.62;-2.08;-0.08;-1.05
166746;9.36;3.34;-0.68;-2.13;0.02;-1.06
166850;9.40;3.38;-0.74;-2.06;0.11;-1.14
166955;9.41;3.35;-0.68;-2.16;0.16;-0.92
167059;9.43;3.40;-0.68;-2.22;0.10;-0.98
167163;9.44;3.35;-0.70;-2.10;-0.18;-1.02
167268;9.41;3.41;-0.71;-2.11;-0.09;-1.17
167372;9.44;3.40;-0.74;-2.13;-0.08;-0.98
167477;9.38;3.38;-0.68;-2.11;0.21;-1.14
167581;9.45;3.41;-0.66;-2.32;0.00;-1.01
167686;9.42;3.36;-0.78;-2.10;-0.24;-0.92
167790;9.43;3.35;-0.65;-1.93;0.11;-1.11
167895;9.40;3.42;-0.65;-2.02;-0.09;-1.08
167999;9.41;3.35;-0.75;-2.21;-0.12;-1.05
168103;9.43;3.35;-0.69;-2.22;0.01;-1.00
168208;9.47;3.37;-0.76;-2.26;-0.03;-1.12
168313;9.40;3.39;-0.67;-2.27;0.07;-1.01
168418;9.36;3.41;-0.71;-2.12;0.08;-0.94
168522;9.40;3.31;-0.74;-2.08;-0.04;-1.02
168627;9.41;3.40;-0.77;-2.21;-0.02;-0.92
168731;9.43;3.40;-0.72;-2.07;0.05;-1.02
168836;9.42;3.39;-0.66;-2.22;-0.02;-1.18
168940;9.39;3.29;-0.69;-2.19;-0.02;-0.95
169044;9.36;3.37;-0.70;-2.12;0.01;-1.09
169149;9.39;3.38;-0.81;-2.14;0.08;-1.04
169253;9.41;3.40;-0.66;-2.20;-0.02;-1.02
169358;9.45;3.38;-0.83;-2.28;0.04;-1.01
169462;9.39;3.37;-0.86;-2.32;0.05;-0.95
169567;9.41;3.41;-0.81;-2.24;0.03;-1.02
169671;9.41;3.31;-0.75;-2.21;-0.08;-1.08
169776;9.38;3.39;-0.65;-2.19;0.10;-1.01
169880;9.44;3.35;-0.70;-2.01;-0.04;-0.98
169985;9.40;3.36;-0.75;-2.17;-0.10;-1.00
170089;9.40;3.34;-0.77;-2.20;-0.17;-1.08
170193;9.41;3.38;-0.76;-2.11;-0.02;-0.91
170298;9.44;3.37;-0.63;-2.34;-0.08;-0.96
170402;9.38;3.36;-0.69;-2.26;0.11;-0.89
170507;9.34;3.37;-0.73;-2.21;0.18;-1.08
170611;9.33;3.37;-0.71;-2.11;0.05;-1.44
170716;9.42;3.39;-0.84;-2.12;0.08;-7.23
170820;9.18;3.62;-0.69;-1.92;-0.08;-12.12
170925;9.12;3.81;-0.70;-1.74;-0.18;-16.83
171029;8.89;4.13;-0.82;-1.70;-0.21;-21.66
171133;8.82;4.49;-0.68;-1.66;-0.26;-26.29
171238;8.68;4.95;-0.75;-1.75;-0.22;-25.83
171342;8.57;5.25;-0.73;-1.49;-0.14;-26.02
171447;8.38;5.66;-0.85;-1.52;-0.39;-26.05
171552;8.04;6.01;-0.82;-1.38;-0.37;-26.08
171657;7.72;6.29;-0.84;-1.57;-0.27;-26.15
171761;7.44;6.72;-0.86;-1.63;-0.37;-26.04
171866;7.13;7.04;-0.71;-1.63;-0.17;-26.25
171970;6.85;7.34;-0.76;-1.46;-0.18;-26.10
172075;6.50;7.61;-0.80;-1.66;-0.20;-26.03
172179;6.10;7.95;-0.84;-1.37;-0.22;-26.24
172283;5.84;8.24;-0.78;-1.72;-0.32;-26.24
172388;5.39;8.48;-0.83;-1.75;-0.27;-26.18
172492;4.95;8.67;-0.87;-1.71;-0.23;-26.19
172597;4.57;8.96;-0.84;-1.64;-0.28;-26.01
172701;4.15;9.07;-0.84;-1.54;-0.19;-26.17
172806;3.74;9.27;-0.93;-1.57;-0.30;-25.96
172911;3.39;9.40;-0.94;-1.62;-0.14;-26.27
173016;2.93;9.56;-0.91;-1.53;-0.27;-26.01
173120;2.53;9.73;-1.00;-1.61;-0.14;-26.31
173224;2.12;9.83;-0.88;-1.56;-0.24;-26.16
173329;1.64;9.85;-0.92;-1.46;-0.18;-26.08
173433;1.24;9.92;-0.99;-1.52;-0.24;-26.17
173538;0.76;9.96;-0.90;-1.42;-0.27;-26.33
173642;0.29;10.05;-1.02;-1.57;-0.25;-26.02
173747;-0.06;9.96;-0.96;-1.59;-0.32;-26.10
173851;-0.59;9.98;-1.07;-1.59;-0.27;-26.21
173956;-1.09;9.95;-1.02;-1.58;-0.32;-26.07
174060;-1.45;9.88;-0.98;-1.53;-0.23;-26.03
174166;-1.94;9.78;-1.00;-1.46;-0.14;-26.11
174270;-2.45;9.74;-1.03;-1.63;-0.38;-26.18
174374;-2.83;9.54;-0.98;-1.57;-0.24;-26.00
174479;-3.19;9.38;-1.07;-1.50;-0.24;-25.96
174583;-3.58;9.27;-1.04;-1.62;-0.21;-26.05
174688;-3.91;9.07;-1.03;-1.71;-0.26;-26.34
174792;-4.46;8.89;-1.12;-1.47;-0.26;-26.09
174897;-4.79;8.64;-1.05;-1.82;-0.19;-26.09
175001;-5.18;8.47;-1.04;-1.60;-0.23;-25.96
175106;-5.52;8.13;-1.02;-1.63;-0.27;-25.90
175210;-6.06;7.90;-1.03;-1.55;-0.41;-25.31
175314;-6.18;7.60;-1.07;-1.53;-0.27;-25.78
175420;-6.59;7.35;-1.05;-1.77;-0.24;-26.12
175524;-6.87;7.02;-1.11;-1.51;-0.39;-26.24
175629;-7.29;6.69;-1.17;-1.65;-0.36;-26.16
175733;-7.47;6.34;-1.09;-1.52;-0.23;-26.08
175838;-7.81;5.95;-1.14;-1.56;-0.27;-26.15
175942;-8.07;5.65;-1.14;-1.81;-0.23;-26.19
176047;-8.30;5.25;-1.16;-1.61;-0.34;-26.33
176151;-8.53;4.85;-1.20;-1.49;-0.11;-26.20
176256;-8.80;4.43;-1.15;-1.56;-0.33;-26.15
176360;-8.91;4.00;-1.19;-1.69;-0.34;-25.99
176465;-9.16;3.61;-1.16;-1.63;-0.23;-26.05
176570;-9.23;3.22;-1.16;-1.72;-0.14;-25.96
176674;-9.28;2.77;-1.14;-1.55;-0.25;-26.37
176779;-9.57;2.39;-1.13;-1.61;-0.23;-26.08
176883;-9.59;1.92;-1.13;-1.46;-0.21;-26.05
176988;-9.67;1.49;-1.18;-1.55;-0.34;-25.92
177092;-9.74;1.00;-1.15;-1.60;-0.17;-26.20
177197;-9.79;0.59;-1.17;-1.56;-0.42;-26.00
177301;-9.82;0.13;-1.13;-1.50;-0.18;-26.13
177405;-9.73;-0.34;-1.09;-1.66;-0.28;-26.11
177510;-9.64;-0.73;-1.13;-1.54;-0.30;-26.09
177614;-9.64;-1.23;-1.16;-1.58;-0.31;-26.05
177720;-9.56;-1.64;-1.17;-1.63;-0.36;-26.16
177824;-9.54;-2.08;-1.13;-1.32;-0.25;-26.22
177929;-9.30;-2.54;-1.05;-1.66;-0.30;-26.22
178033;-9.14;-2.93;-1.03;-1.41;-0.14;-26.30
178138;-9.10;-3.34;-1.11;-1.51;-0.34;-26.20
178242;-8.89;-3.83;-1.10;-1.64;-0.53;-26.11
178347;-8.68;-4.15;-1.07;-1.48;-0.29;-26.07
178451;-8.53;-4.62;-1.07;-1.65;-0.31;-26.15
178555;-8.22;-5.00;-1.12;-1.66;-0.31;-26.17
178660;-8.05;-5.38;-1.04;-1.35;-0.24;-26.25
178765;-7.88;-5.70;-1.06;-1.43;-0.21;-26.19
178870;-7.58;-6.11;-1.13;-1.53;-0.24;-26.05
178974;-7.17;-6.38;-1.03;-1.40;-0.22;-26.03
179079;-6.90;-6.76;-0.99;-1.54;-0.29;-26.21
179183;-6.58;-6.99;-1.02;-1.51;-0.14;-26.12
179288;-6.21;-7.35;-1.01;-1.46;-0.34;-26.08
179392;-5.85;-7.61;-0.88;-1.57;-0.21;-25.96
179496;-5.50;-7.91;-0.99;-1.63;-0.23;-26.25
179601;-5.18;-8.10;-0.97;-1.64;-0.46;-26.14
179705;-4.73;-8.32;-0.89;-1.60;-0.19;-26.20
179811;-4.35;-8.56;-0.90;-1.56;-0.14;-26.13
179915;-3.90;-8.84;-0.87;-1.66;-0.14;-26.14
180020;-3.54;-8.95;-0.90;-1.63;-0.25;-26.14
180124;-2.99;-9.09;-0.90;-1.70;-0.23;-26.27
180229;-2.72;-9.21;-0.88;-1.61;-0.26;-26.29
180333;-2.25;-9.37;-0.92;-1.65;-0.29;-26.12
180438;-1.86;-9.49;-0.80;-1.43;-0.20;-26.13
180542;-1.32;-9.55;-0.86;-1.63;-0.21;-25.96
180646;-0.96;-9.55;-0.81;-1.66;-0.34;-26.28
180751;-0.47;-9.61;-0.92;-1.61;-0.43;-26.25
180855;-0.03;-9.72;-0.81;-1.53;-0.18;-26.08
180961;0.51;-9.64;-0.81;-1.58;-0.37;-26.06
181065;0.86;-9.60;-0.84;-1.70;-0.52;-26.20
181170;1.29;-9.60;-0.81;-1.44;-0.31;-26.29
181274;1.74;-9.46;-0.83;-1.70;-0.21;-26.21
181379;2.20;-9.42;-0.82;-1.51;-0.30;-26.27
181483;2.60;-9.26;-0.77;-1.60;-0.14;-26.29
181587;3.08;-9.16;-0.74;-1.56;-0.14;-26.35
181692;3.52;-8.99;-0.81;-1.40;-0.41;-26.04
181796;3.92;-8.87;-0.84;-1.41;-0.35;-26.01
181901;4.39;-8.66;-0.66;-1.64;-0.37;-26.19
182005;4.73;-8.54;-0.74;-1.52;-0.44;-26.10
182110;5.17;-8.34;-0.73;-1.60;-0.21;-26.09
182215;5.48;-8.06;-0.64;-1.65;-0.08;-25.96
182320;5.89;-7.79;-0.67;-1.57;0.04;-26.18
182424;6.21;-7.52;-0.60;-1.65;-0.36;-26.09
182529;6.56;-7.27;-0.66;-1.42;-0.21;-26.25
182633;7.02;-6.91;-0.64;-1.66;-0.35;-26.13
182737;7.32;-6.61;-0.70;-1.69;-0.28;-26.25
182842;7.51;-6.26;-0.79;-1.66;-0.24;-26.12
182946;7.88;-5.89;-0.72;-1.44;-0.48;-25.92
183051;8.11;-5.52;-0.69;-1.63;-0.36;-26.17
183155;8.37;-5.23;-0.61;-1.69;-0.26;-26.25
183260;8.61;-4.76;-0.72;-1.66;-0.11;-26.06
183365;8.81;-4.39;-0.68;-1.45;-0.34;-25.98
183470;8.95;-4.00;-0.67;-1.71;-0.18;-26.21
183574;9.15;-3.62;-0.64;-1.62;-0.23;-26.16
183678;9.40;-3.17;-0.56;-1.51;-0.16;-26.01
183783;9.48;-2.80;-0.62;-1.65;-0.32;-26.00
183887;9.61;-2.33;-0.61;-1.53;-0.31;-26.21
183992;9.74;-1.96;-0.66;-1.60;-0.44;-26.42
