TIME;ACC_X;ACC_Y;ACC_Z;GYR_X;GYR_Y;GYR_Z
238958;0.15;0.06;9.33;-1.99;-0.05;-1.09
239063;-0.10;0.21;9.29;-2.43;0.44;-1.08
239167;-0.56;0.04;9.74;-2.30;1.60;-1.09
239271;-0.18;0.30;8.74;-2.24;-0.08;-1.14
239376;0.19;0.05;9.22;-1.77;-0.42;-1.09
239480;0.46;0.26;7.48;-2.14;-0.24;-0.87
239585;-0.32;0.03;8.36;-2.43;0.69;-0.82
239689;-0.08;0.10;9.84;-2.07;0.33;-0.92
239794;-0.36;0.15;9.43;-2.49;-0.63;-0.99
239898;0.17;0.53;9.15;-2.22;0.21;-1.11
240003;0.38;0.57;8.23;-2.54;0.49;-0.88
240107;-0.25;0.24;9.17;-1.98;-1.08;-1.04
240211;-0.12;0.32;9.56;-2.06;-0.52;-1.29
240316;0.31;0.12;9.11;-2.15;-0.02;-0.98
240420;0.00;0.23;8.97;-2.37;0.36;-1.02
240525;-0.02;0.42;9.18;-2.31;-0.43;-1.05
240629;-0.30;0.63;9.62;-2.18;0.34;-1.01
240734;0.17;0.64;8.91;-2.07;0.02;-1.09
240838;-0.03;0.78;9.20;-2.18;-0.43;-1.11
240943;-0.10;0.34;9.08;-2.27;0.22;-1.17
241047;0.04;0.37;9.02;-2.17;0.14;-1.11
241152;-0.02;0.25;9.00;-2.17;-0.11;-1.13
241256;-0.11;0.35;9.02;-2.17;-0.03;-1.07
241360;-0.02;0.25;9.07;-2.28;0.03;-1.05
241465;-0.05;0.36;9.16;-2.23;0.00;-1.14
241569;-0.06;0.29;9.04;-2.33;-0.08;-1.17
241674;-0.10;0.20;9.10;-2.15;-0.07;-1.14
241778;-0.06;0.17;9.07;-2.19;0.09;-0.98
241883;-0.09;0.19;9.15;-2.14;0.15;-1.17
241987;-0.06;0.18;9.04;-2.10;0.05;-1.17
242092;-0.04;0.16;9.07;-2.18;-0.09;-1.10
242196;-0.11;0.21;9.08;-2.37;-0.03;-1.13
242300;-0.01;0.20;9.13;-2.26;-0.08;-1.08
242405;-0.08;0.19;9.01;-2.08;0.02;-1.06
242509;-0.13;0.27;9.07;-2.19;-0.04;-1.11
242614;-0.08;0.23;9.04;-2.22;0.09;-1.14
242718;-0.02;0.24;9.10;-2.17;0.05;-1.23
242823;-0.07;0.23;9.07;-2.21;-0.04;-1.05
242927;-0.06;0.20;9.11;-2.20;0.10;-1.17
243032;-0.07;0.17;9.03;-2.07;0.11;-1.27
243136;-0.09;0.19;9.11;-2.15;0.11;-1.14
243240;0.00;0.14;8.99;-2.09;-0.21;-1.19
243345;-0.01;0.25;9.03;-2.08;0.05;-1.10
243449;-0.05;0.24;9.08;-2.25;-0.11;-1.13
243554;-0.05;0.14;9.07;-1.99;-0.05;-1.15
243658;-0.10;0.21;9.15;-2.37;0.04;-0.99
243763;-0.04;0.22;9.10;-2.19;-0.14;-1.11
243867;-0.04;0.17;9.01;-2.22;0.05;-1.17
243972;-0.14;0.22;9.09;-2.20;-0.07;-1.13
244076;-0.07;0.20;8.98;-2.08;0.06;-1.02
244180;-0.09;0.17;9.21;-2.08;0.14;-1.04
244285;-0.05;0.16;9.06;-2.30;0.02;-1.09
244389;-0.03;0.17;9.15;-2.24;-0.03;-1.16
244494;-0.04;0.29;9.14;-2.11;0.08;-1.08
244598;-0.10;0.16;9.07;-2.27;0.00;-1.19
244703;-0.11;0.17;9.03;-2.20;0.16;-1.01
244807;-0.08;0.20;9.24;-2.19;0.08;-1.19
244912;-0.11;0.20;9.00;-2.17;-0.14;-1.19
245016;-0.02;0.13;9.08;-2.24;-0.03;-1.19
245121;-0.06;0.17;9.14;-2.13;-0.09;-1.02
245225;-0.05;0.23;9.13;-2.20;-0.07;-1.22
245329;-0.11;0.15;9.04;-2.17;-0.11;-1.10
245434;-0.11;0.20;9.14;-2.14;0.02;-1.14
245538;-0.00;0.18;9.16;-2.32;0.02;-1.21
245643;-0.06;0.21;9.12;-2.14;-0.05;-1.13
245747;-0.11;0.21;9.08;-2.24;-0.01;-1.18
245852;-0.07;0.16;9.08;-2.11;0.21;-1.17
245956;-0.10;0.19;9.07;-2.17;0.12;-1.19
246061;-0.06;0.22;9.14;-2.19;0.01;-1.12
246165;-0.02;0.22;9.08;-2.22;0.24;-1.34
246269;-0.06;0.21;8.96;-2.24;-0.05;-1.14
246374;-0.01;0.17;9.14;-2.35;0.03;-0.95
246478;-0.10;0.21;9.15;-2.24;0.14;-0.97
246583;-0.03;0.20;9.08;-2.30;-0.21;-1.05
246687;-0.05;0.21;9.09;-2.20;0.00;-1.11
246792;-0.05;0.23;9.04;-2.15;0.05;-1.03
246896;-0.05;0.21;9.08;-2.14;0.11;-1.14
247001;-0.11;0.21;9.01;-2.01;0.20;-1.21
247106;-0.08;0.22;9.07;-2.13;-0.03;-1.07
247211;-0.01;0.17;9.15;-2.17;0.30;-1.09
247315;-0.08;0.20;9.09;-2.10;-0.09;-1.06
247419;-0.11;0.25;9.09;-2.20;0.06;-1.11
247524;-0.04;0.17;9.09;-2.18;-0.02;-1.10
247628;-0.09;0.21;9.09;-2.04;0.02;-1.14
247733;-0.08;0.19;9.06;-2.03;-0.02;-1.12
247837;-0.08;0.18;9.10;-2.11;-0.11;-1.16
247942;-0.01;0.24;9.19;-2.05;0.03;-0.97
248046;-0.07;0.13;9.12;-2.13;-0.06;-1.05
248151;-0.12;0.24;9.15;-2.16;0.07;-1.05
248255;-0.03;0.17;9.09;-2.38;0.11;-0.91
248359;-0.08;0.16;9.09;-2.30;-0.01;-1.04
248464;-0.11;0.09;9.09;-2.14;0.17;-1.12
248568;-0.08;0.06;9.07;-2.25;0.06;-1.14
248673;-0.06;-0.04;9.03;-2.20;0.08;-1.05
248777;-0.10;-0.13;9.16;-2.26;-0.13;-1.06
248882;-0.22;-0.48;9.77;-1.97;0.10;-0.99
248986;-0.14;-0.08;9.22;-1.88;-0.24;-1.05
249091;0.21;-0.20;9.00;-1.90;0.60;-1.22
249195;0.07;0.14;8.25;-2.37;0.69;-1.03
249299;0.36;0.21;8.76;-1.81;-0.97;-1.24
249404;-0.08;0.11;8.77;-2.39;1.51;-1.08
249508;-0.25;-0.02;9.72;-2.11;0.58;-1.13
249613;-0.07;0.23;9.44;-2.04;-1.05;-1.20
249717;-0.11;0.29;8.55;-2.41;0.28;-1.14
249822;0.12;0.02;9.50;-1.75;-0.79;-1.16
249926;-0.25;0.07;9.16;-2.33;1.50;-1.20
250031;-0.20;0.07;8.99;-2.30;0.01;-0.92
250135;-0.27;0.01;9.11;-2.30;-0.24;-0.86
250240;-0.34;0.41;9.21;-2.69;0.32;-1.06
250344;-0.17;0.30;8.20;-2.27;0.63;-0.69
250448;0.53;0.75;8.37;-2.52;-0.46;-1.32
250553;0.15;0.24;8.87;-2.40;-0.83;-1.14
250657;-0.16;0.10;9.38;-2.11;-0.53;-1.05
250762;0.12;0.08;9.29;-1.87;-0.89;-1.16
250866;-0.40;-0.38;10.27;-1.49;0.02;-1.07
250971;0.19;0.37;8.67;-2.37;-0.53;-1.24
251075;0.45;0.43;8.74;-2.48;0.55;-1.01
251180;-0.48;0.40;9.98;-2.03;-1.46;-1.14
251284;-0.02;0.19;8.90;-1.99;1.11;-1.05
251388;-0.05;0.23;8.99;-2.14;0.65;-1.28
251493;-0.06;0.44;9.36;-2.19;-0.47;-1.15
251597;-0.14;0.46;9.12;-2.37;-0.34;-1.30
251702;-0.09;0.03;8.71;-2.40;0.93;-0.95
251806;-0.19;0.19;9.52;-2.20;0.12;-1.17
251911;0.20;0.48;8.97;-2.22;-0.71;-1.01
252015;-0.46;0.39;9.04;-2.23;0.19;-1.02
252120;0.37;0.85;8.68;-2.15;-1.18;-1.31
252224;0.22;0.74;9.16;-2.04;-0.78;-1.18
252328;-0.04;1.09;9.36;-2.20;-0.19;-1.29
252433;-0.09;1.24;9.09;-2.25;0.13;-1.10
252537;-0.09;0.41;9.13;-2.19;-0.08;-1.27
252642;-0.13;0.27;9.09;-2.28;0.05;-1.04
252746;0.04;-0.03;9.13;-2.27;-0.01;-1.14
252851;-0.12;-0.15;9.09;-2.08;0.07;-1.14
252955;-0.04;0.25;9.15;-2.09;0.14;-1.21
253060;-0.12;0.21;9.03;-2.24;0.11;-1.09
253164;-0.05;0.19;9.04;-2.16;-0.04;-1.24
253268;-0.01;0.19;9.06;-2.16;-0.02;-1.02
253373;-0.04;0.21;9.16;-2.23;-0.06;-1.04
253477;-0.00;0.17;9.04;-2.12;0.04;-1.11
253582;-0.07;0.20;9.06;-2.29;-0.19;-1.15
253686;-0.07;0.20;9.09;-2.23;0.02;-1.02
253791;-0.09;0.16;9.08;-2.07;0.06;-0.96
253895;-0.06;0.21;9.04;-2.08;0.08;-1.11
254000;-0.06;0.24;9.12;-2.22;-0.02;-1.14
254104;-0.12;0.15;9.04;-2.30;0.09;-1.02
254209;-0.12;0.19;9.12;-2.17;-0.08;-1.17
254313;-0.08;0.19;9.07;-2.19;0.08;-1.02
254417;-0.08;0.17;9.04;-2.20;0.14;-0.99
254522;-0.09;0.18;9.01;-2.32;-0.02;-1.05
254626;-0.07;0.24;9.08;-2.23;-0.01;-1.11
254731;-0.08;0.19;9.02;-2.05;-0.02;-1.14
254835;-0.10;0.16;8.96;-2.01;0.05;-1.19
254940;-0.05;0.23;9.17;-2.19;-0.04;-1.12
255044;-0.08;0.19;9.10;-2.09;0.14;-1.10
255149;-0.01;0.18;9.16;-2.07;-0.05;-1.13
255253;-0.04;0.17;9.10;-2.21;-0.02;-1.11
255357;-0.03;0.22;9.14;-2.20;-0.06;-1.03
255462;-0.10;0.17;9.20;-2.17;-0.08;-1.20
255566;-0.04;0.15;9.09;-2.24;0.04;-0.92
255671;-0.07;0.20;9.10;-2.30;-0.08;-1.19
255775;-0.07;0.16;9.09;-2.17;-0.05;-1.09
255880;-0.08;0.13;9.10;-2.32;-0.08;-1.19
255984;-0.09;0.20;9.07;-2.10;0.00;-1.11
256089;-0.06;0.19;9.11;-2.16;0.19;-1.12
256193;-0.07;0.17;9.18;-2.08;0.08;-1.23
256297;-0.06;0.22;9.16;-2.24;0.10;-1.14
256402;-0.04;0.21;9.03;-2.10;-0.02;-1.04
256506;-0.13;0.16;9.10;-2.15;-0.12;-1.19
256611;-0.04;0.18;9.07;-2.24;0.17;-1.34
256715;0.01;0.23;9.04;-2.26;0.08;-1.05
256820;-0.06;0.19;9.05;-2.21;0.05;-1.17
256924;-0.11;0.15;9.08;-2.16;0.02;-1.10
257029;-0.13;0.23;9.11;-2.08;-0.08;-1.06
257133;-0.08;0.27;9.16;-2.20;0.02;-1.02
257238;-0.04;0.11;9.13;-2.11;0.02;-1.11
257342;-0.03;0.18;9.01;-2.16;0.13;-1.06
257446;-0.11;0.17;9.08;-2.24;0.04;-1.12
257552;-0.10;0.18;9.09;-2.21;0.03;-1.11
257656;-0.08;0.25;9.15;-2.29;0.05;-1.09
257761;-0.07;0.14;9.10;-2.24;0.00;-1.05
257865;-0.05;0.17;9.04;-2.32;-0.15;-1.16
257970;-0.03;0.15;9.15;-2.22;0.05;-1.14
258074;-0.04;0.17;9.10;-2.43;-0.08;-1.08
258179;-0.01;0.14;9.06;-2.30;0.08;-1.07
258283;-0.12;0.19;9.23;-2.10;0.16;-1.23
258387;-0.10;0.21;9.08;-2.29;0.03;-1.08
258492;-0.12;0.16;8.97;-2.04;-0.05;-1.24
258596;-0.02;0.22;9.06;-2.27;0.09;-1.01
258701;-0.09;0.21;9.23;-2.20;-0.01;-1.11
258805;-0.05;0.15;9.13;-2.21;-0.04;-1.12
258910;-0.05;0.24;9.04;-2.27;-0.05;-1.10
259014;-0.06;0.21;9.05;-2.18;0.05;-1.14
259119;-0.02;0.23;9.13;-2.26;0.13;-1.17
259223;-0.08;0.16;9.07;-2.19;0.15;-0.98
259328;-0.05;0.15;9.15;-2.17;0.14;-1.10
259432;-0.09;0.04;9.09;-2.14;-0.04;-1.08
259536;-0.03;-0.05;9.04;-2.24;0.13;-1.14
259641;-0.06;-0.32;9.05;-2.22;0.04;-1.10
259745;-0.00;-0.16;9.09;-2.26;0.50;-1.21
259850;-0.24;-0.34;8.84;-2.44;0.82;-1.05
259954;0.09;-0.09;9.04;-2.12;0.09;-1.14
260059;-0.39;-0.05;9.26;-2.33;-0.42;-1.08
260163;-0.30;-0.23;9.34;-2.09;-0.03;-1.14
260268;0.09;0.07;8.78;-2.03;-0.14;-0.97
260372;-0.41;0.03;9.05;-1.98;0.23;-0.99
260476;-0.09;0.02;9.17;-2.18;0.24;-1.11
260581;0.54;-0.09;8.97;-2.38;0.24;-1.41
260685;-0.24;0.22;9.06;-2.11;-1.23;-0.98
260790;-0.49;0.27;8.91;-2.31;0.21;-1.21
260894;0.89;0.38;8.06;-2.30;-0.82;-1.08
260999;-0.01;0.24;9.36;-2.08;-0.51;-1.11
261103;-0.13;-0.08;8.43;-2.48;0.98;-1.01
261208;0.31;0.16;8.78;-2.35;-0.18;-1.19
261312;-0.53;-0.16;9.64;-2.16;-0.18;-1.08
261416;-0.09;0.11;9.19;-2.03;-0.16;-1.05
261521;-0.28;0.41;9.01;-2.08;-0.82;-1.16
261625;0.11;0.20;9.01;-2.14;-0.23;-1.06
261730;-0.23;0.29;9.60;-2.06;-0.12;-1.13
261834;0.17;-0.12;8.60;-2.27;0.71;-0.98
261939;0.06;0.37;8.83;-2.13;-0.57;-0.98
262043;0.15;0.49;8.52;-2.15;-0.92;-1.08
262148;-0.03;0.56;9.46;-2.43;-0.87;-1.26
262252;0.04;0.33;8.73;-1.91;-0.37;-1.07
262356;0.03;0.03;9.38;-2.20;-0.15;-0.98
262461;-0.12;0.39;9.19;-2.33;-0.34;-1.11
262565;-0.00;0.17;9.09;-2.57;0.47;-1.21
262670;0.36;0.32;8.54;-2.12;-0.43;-1.31
262774;0.06;0.12;8.93;-2.27;0.40;-1.09
262879;0.68;0.50;8.49;-2.42;0.83;-0.82
262983;-0.36;0.16;8.70;-2.46;0.79;-0.87
263088;-0.18;0.46;9.15;-2.24;-0.23;-1.02
263192;0.04;0.65;8.85;-2.23;0.13;-1.01
263297;0.05;0.58;8.99;-2.07;-0.01;-1.16
263401;-0.09;0.81;9.01;-2.16;0.22;-1.13
263505;-0.02;0.80;9.10;-2.13;-0.38;-1.24
263610;-0.07;0.24;9.17;-2.24;-0.19;-1.09
263714;-0.11;0.13;9.14;-2.17;0.14;-1.04
263819;-0.09;0.20;9.12;-2.13;0.11;-1.14
263923;-0.08;0.18;9.04;-2.22;-0.12;-1.11
264028;-0.05;0.17;9.00;-2.18;0.13;-1.09
264132;-0.09;0.16;9.07;-2.19;0.02;-1.09
264237;-0.07;0.19;9.18;-2.31;-0.06;-1.09
264341;-0.06;0.19;9.12;-2.18;-0.01;-1.05
264445;-0.06;0.19;9.02;-2.17;-0.01;-1.05
264550;-0.06;0.19;9.15;-2.17;-0.13;-1.17
264654;-0.05;0.20;9.18;-2.17;-0.06;-1.17
264759;-0.06;0.20;9.16;-2.23;0.05;-0.90
264863;-0.05;0.17;9.17;-2.26;-0.06;-1.08
264968;-0.07;0.18;9.02;-2.17;0.00;-1.14
265072;-0.05;0.18;9.11;-2.20;0.05;-1.01
265177;-0.08;0.20;9.09;-2.17;0.07;-1.04
265281;-0.10;0.18;9.12;-2.23;0.02;-1.01
265385;-0.06;0.20;9.07;-2.19;0.18;-1.08
265490;-0.07;0.20;9.12;-2.19;-0.04;-1.05
265594;-0.07;0.16;8.98;-2.12;-0.01;-1.07
265699;-0.09;0.22;9.14;-2.21;0.01;-1.06
265803;-0.02;0.19;9.17;-2.17;-0.10;-1.02
265908;-0.04;0.19;9.06;-2.15;0.00;-1.01
266012;-0.10;0.17;9.12;-2.04;0.07;-1.15
266117;-0.02;0.18;9.05;-2.13;-0.06;-1.17
266221;-0.06;0.17;9.15;-2.27;0.18;-1.26
266326;-0.12;0.17;9.09;-2.12;-0.04;-1.14
266430;-0.08;0.20;9.06;-2.18;0.14;-1.05
266534;-0.10;0.14;9.06;-2.08;-0.05;-1.11
266639;-0.06;0.20;9.04;-2.17;0.17;-1.14
266743;-0.12;0.19;9.07;-2.24;0.05;-1.12
266848;-0.01;0.23;9.12;-2.27;-0.03;-1.11
266952;-0.06;0.18;8.99;-2.27;0.25;-1.07
267057;-0.08;0.21;9.06;-2.22;0.00;-1.17
267161;-0.11;0.22;9.03;-2.23;0.06;-1.05
267266;-0.06;0.19;9.04;-1.99;0.03;-1.10
267370;-0.03;0.21;9.03;-2.21;0.02;-1.14
267474;-0.06;0.20;8.96;-2.10;0.01;-1.17
267579;-0.03;0.23;9.17;-2.13;0.08;-1.17
267683;-0.05;0.13;9.01;-2.22;0.01;-1.12
267788;-0.03;0.15;9.04;-2.06;0.15;-1.05
267892;-0.06;0.18;9.09;-2.18;0.07;-1.00
267997;-0.05;0.13;9.09;-2.23;0.01;-1.24
268101;-0.06;0.17;9.07;-2.11;-0.11;-1.04
268206;-0.07;0.13;9.01;-2.14;0.02;-1.08
268310;-0.09;0.21;9.10;-2.12;-0.01;-1.14
268414;-0.08;0.16;9.05;-2.13;0.08;-1.08
268519;-0.04;0.21;9.11;-2.13;-0.02;-1.21
268623;-0.07;0.18;9.07;-2.20;0.09;-1.08
268728;-0.06;0.17;9.07;-2.27;0.08;-1.24
268832;-0.06;0.11;9.10;-2.24;0.04;-1.08
268937;-0.08;0.22;9.14;-2.15;0.08;-1.03
269041;-0.08;0.22;9.08;-2.16;-0.05;-1.18
269146;-0.11;0.19;9.12;-2.17;0.04;-1.14
269250;-0.06;0.24;9.08;-2.30;0.05;-1.02
269355;-0.05;0.20;9.05;-2.10;0.00;-1.14
269459;-0.10;0.15;9.02;-2.29;0.02;-1.17
269563;-0.07;0.19;9.17;-2.10;0.21;-1.08
269668;-0.13;0.20;9.16;-2.11;0.08;-1.18
269772;-0.09;0.25;9.06;-2.16;-0.03;-1.12
269877;-0.02;0.19;9.10;-2.18;0.14;-1.07
269981;-0.00;0.23;9.07;-2.20;0.10;-1.20
270086;-0.08;0.19;9.14;-2.15;0.13;-0.95
270190;-0.03;0.18;9.05;-2.11;0.07;-0.98
270295;-0.07;0.19;9.15;-2.05;0.05;-1.07
270399;-0.04;0.20;9.09;-2.17;0.06;-1.08
270503;-0.09;0.14;9.06;-2.19;0.03;-1.14
270608;-0.04;0.20;8.99;-2.10;0.12;-1.14
270712;-0.06;0.22;9.02;-2.26;0.02;-1.29
270817;-0.03;0.16;9.01;-2.20;-0.09;-1.27
270922;-0.04;0.19;9.10;-2.17;0.05;-1.05
271026;-0.06;0.18;9.07;-2.21;0.10;-1.08
271131;-0.05;0.17;9.02;-2.23;0.06;-1.01
271236;-0.09;0.15;9.10;-2.37;0.08;-1.13
271340;-0.13;0.18;9.04;-2.22;0.05;-1.17
271444;-0.04;0.20;9.12;-2.28;-0.02;-1.14
271549;-0.12;0.20;9.11;-2.35;-0.01;-1.17
271653;-0.11;0.17;9.15;-2.12;-0.11;-1.07
271758;-0.03;0.18;9.11;-2.27;0.01;-1.21
271862;-0.16;0.21;9.08;-2.19;0.02;-1.00
271967;-0.05;0.23;9.13;-2.20;-0.11;-1.27
272071;-0.03;0.21;9.10;-2.19;0.13;-1.19
272176;-0.04;0.17;9.16;-2.11;0.05;-1.08
272280;-0.07;0.18;9.08;-2.15;0.19;-1.08
272385;-0.10;0.20;9.05;-2.11;0.11;-1.20
272489;-0.08;0.18;9.08;-2.30;0.16;-1.11
272593;-0.10;0.21;9.00;-2.07;-0.05;-1.16
272698;-0.10;0.20;9.13;-2.06;0.08;-1.10
272802;-0.11;0.21;9.19;-2.26;-0.02;-1.11
272907;-0.05;0.18;9.13;-2.17;0.08;-1.12
273011;-0.05;0.19;9.08;-2.26;-0.08;-1.16
273116;-0.07;0.17;9.02;-2.08;-0.16;-1.04
273220;-0.06;0.20;9.09;-2.21;0.11;-1.10
273325;-0.06;0.18;9.08;-2.29;0.04;-1.09
273429;-0.01;0.21;9.02;-2.13;-0.13;-1.05
273533;-0.02;0.13;9.14;-2.14;0.07;-1.14
273638;-0.09;0.24;9.09;-2.19;-0.10;-1.12
273742;-0.12;0.25;9.11;-2.20;-0.03;-1.10
273847;-0.09;0.17;8.99;-2.20;0.11;-1.14
273951;-0.01;0.16;9.09;-2.26;0.09;-1.06
274056;-0.03;0.18;9.03;-2.13;0.04;-1.16
274160;-0.05;0.21;9.02;-2.11;-0.12;-1.09
274265;-0.12;0.21;9.18;-2.11;-0.02;-1.22
274369;-0.11;0.17;9.04;-2.07;-0.14;-1.13
274473;-0.09;0.19;9.04;-2.15;0.11;-1.17
274578;-0.03;0.18;9.11;-2.26;-0.08;-1.10
274682;-0.02;0.20;9.11;-2.24;0.02;-1.13
274787;-0.08;0.20;9.15;-2.26;-0.11;-1.14
274891;-0.08;0.20;9.08;-2.21;0.08;-1.06
274996;0.03;0.19;8.97;-2.20;-0.02;-1.17
275100;-0.07;0.20;9.11;-2.08;-0.04;-1.18
275205;-0.04;0.16;9.00;-2.19;0.04;-1.07
275309;-0.08;0.20;9.09;-2.09;-0.12;-1.07
275414;-0.07;0.15;9.12;-2.22;-0.02;-1.09
275518;-0.10;0.23;9.18;-2.10;-0.02;-1.05
275622;-0.07;0.24;9.04;-2.11;-0.06;-1.06
275727;-0.05;0.21;9.09;-2.27;0.09;-1.18
275831;-0.08;0.20;9.02;-2.13;-0.18;-1.16
275936;-0.08;0.21;9.12;-2.03;0.09;-1.10
276040;-0.13;0.17;9.11;-2.16;0.11;-1.08
276145;-0.10;0.18;9.13;-2.21;-0.07;-1.14
276249;-0.06;0.19;9.07;-2.28;0.15;-1.27
276354;-0.10;0.18;9.09;-2.37;0.00;-1.35
276458;-0.07;0.23;9.05;-2.31;0.08;-1.08
276562;0.02;0.22;9.18;-2.17;0.11;-0.93
276667;-0.10;0.19;9.03;-2.30;0.02;-1.00
276771;-0.04;0.19;9.13;-2.18;-0.04;-1.11
276876;-0.09;0.22;9.14;-2.23;-0.06;-1.21
276980;-0.14;0.17;9.06;-2.23;0.17;-1.13
277085;-0.09;0.15;9.06;-2.27;0.05;-1.08
277189;-0.02;0.19;9.14;-2.21;-0.09;-1.09
277294;-0.10;0.22;9.12;-2.15;-0.05;-1.14
277398;-0.10;0.19;9.13;-2.08;0.08;-1.09
277502;-0.08;0.17;9.06;-2.24;-0.07;-1.11
277607;-0.06;0.19;9.21;-2.11;-0.08;-1.05
277711;-0.08;0.17;9.00;-2.17;0.02;-1.14
277816;-0.07;0.20;9.14;-2.14;-0.11;-1.18
277920;-0.09;0.19;9.02;-2.14;-0.03;-1.09
278025;-0.11;0.24;9.10;-2.06;0.12;-1.17
278129;-0.02;0.17;9.00;-2.15;0.08;-0.92
278234;-0.04;0.17;9.15;-2.20;-0.11;-1.09
278338;-0.13;0.16;9.10;-2.07;-0.17;-1.26
278443;-0.05;0.23;9.02;-2.17;0.01;-1.23
278547;-0.03;0.17;9.15;-2.19;0.03;-1.17
278651;-0.03;0.10;9.08;-2.12;-0.02;-1.10
278756;-0.07;0.14;9.07;-2.10;-0.06;-1.09
278860;-0.06;0.23;9.00;-2.22;-0.10;-1.13
278965;-0.10;0.17;9.11;-2.07;-0.14;-1.14
279069;-0.11;0.20;9.12;-2.24;0.02;-1.26
279174;-0.09;0.20;9.13;-2.22;0.07;-1.14
279278;-0.10;0.17;9.15;-2.21;0.02;-1.15
279383;-0.12;0.18;9.15;-2.08;-0.09;-1.11
279487;-0.03;0.17;9.15;-2.20;-0.09;-0.99
279591;-0.11;0.22;9.14;-2.15;0.06;-1.05
279696;-0.05;0.15;9.19;-2.36;-0.02;-1.24
279800;-0.03;0.19;9.04;-2.14;0.04;-1.11
279905;-0.05;0.24;9.03;-2.16;-0.02;-1.18
280009;-0.07;0.21;9.09;-2.28;-0.01;-1.07
280114;-0.08;0.18;9.11;-2.17;0.08;-1.20
280218;-0.13;0.19;9.08;-2.20;-0.12;-1.20
280323;-0.10;0.24;9.04;-2.24;0.09;-1.04
280427;-0.05;0.22;9.08;-2.15;-0.08;-1.22
280531;-0.07;0.16;9.07;-2.25;-0.02;-1.11
280636;-0.10;0.20;9.06;-2.16;0.04;-1.06
280740;-0.10;0.20;9.13;-2.26;-0.02;-1.05
280845;-0.05;0.20;9.14;-2.18;-0.01;-1.21
280949;-0.05;0.20;9.15;-2.20;-0.04;-1.22
281054;-0.08;0.16;9.07;-2.18;0.11;-1.00
281158;-0.07;0.16;9.16;-2.25;-0.05;-1.15
281263;-0.06;0.23;9.17;-2.24;0.00;-1.12
281367;-0.06;0.22;9.05;-2.26;0.04;-1.15
281472;-0.04;0.26;9.07;-2.17;0.15;-1.13
281576;-0.04;0.17;9.08;-2.24;0.01;-1.26
281680;-0.04;0.22;9.09;-2.23;-0.04;-1.08
281785;-0.11;0.19;9.15;-2.15;-0.10;-1.10
281889;-0.09;0.17;9.10;-2.16;0.15;-1.17
281994;-0.07;0.24;9.09;-2.25;-0.16;-1.17
282098;-0.07;0.23;8.95;-2.26;0.08;-1.10
282203;-0.09;0.14;9.13;-2.11;-0.02;-1.14
282307;-0.10;0.26;9.13;-2.12;-0.01;-1.01
282412;-0.08;0.24;9.09;-2.24;-0.02;-1.03
282516;-0.08;0.20;9.08;-2.12;0.07;-1.01
282620;-0.10;0.17;9.10;-2.14;0.07;-1.10
282725;-0.05;0.22;9.06;-2.33;-0.03;-1.11
282829;-0.03;0.16;9.04;-2.25;0.14;-1.11
282934;-0.07;0.24;9.08;-2.15;0.03;-1.06
283038;-0.10;0.20;9.10;-2.15;-0.10;-1.09
283143;-0.13;0.22;9.08;-2.26;-0.04;-1.01
283247;-0.12;0.21;9.08;-2.26;-0.04;-1.09
283352;-0.11;0.21;9.03;-2.20;0.09;-1.17
283456;-0.15;0.20;9.06;-2.27;0.08;-1.05
283560;-0.07;0.20;9.04;-2.16;0.20;-1.14
283665;-0.04;0.24;9.10;-2.24;0.02;-1.16
283769;-0.05;0.14;9.12;-2.18;0.03;-1.14
283874;-0.11;0.17;9.15;-2.24;-0.14;-1.06
283978;-0.05;0.21;9.17;-2.27;-0.01;-1.24
284083;-0.10;0.19;9.07;-2.22;0.23;-1.08
284187;-0.06;0.15;9.09;-2.13;-0.18;-1.12
284292;-0.05;0.21;9.09;-2.17;-0.11;-1.24
284396;-0.12;0.17;9.12;-2.23;0.17;-1.10
284500;-0.05;0.21;9.06;-2.16;0.08;-1.16
284606;-0.10;0.19;9.12;-2.17;0.05;-1.04
284710;-0.08;0.19;9.11;-2.28;0.18;-0.92
284815;-0.05;0.23;9.04;-2.29;0.21;-0.98
284919;-0.12;0.18;9.14;-2.15;0.01;-1.13
285024;-0.03;0.13;9.08;-2.27;-0.05;-1.04
285128;-0.04;0.21;9.04;-2.17;0.03;-1.10
285233;-0.10;0.20;9.12;-2.14;0.18;-1.15
285337;-0.08;0.20;9.11;-2.12;0.05;-1.20
285442;-0.09;0.21;9.20;-2.14;0.02;-1.09
285546;-0.12;0.21;8.97;-2.25;0.02;-1.23
285650;-0.11;0.17;9.13;-2.24;-0.02;-0.97
285755;-0.10;0.18;9.18;-2.19;-0.02;-1.14
285859;-0.03;0.20;9.18;-2.16;-0.01;-1.14
285964;-0.10;0.20;9.11;-2.22;0.08;-1.16
286068;-0.01;0.21;9.04;-2.18;0.08;-1.24
286173;-0.05;0.16;9.15;-2.18;-0.11;-1.26
286277;-0.09;0.20;9.18;-2.16;0.10;-1.15
286382;-0.12;0.13;9.08;-2.19;0.14;-1.01
286486;-0.11;0.17;9.00;-2.11;0.00;-1.13
286590;-0.04;0.19;9.04;-2.14;0.06;-1.09
286695;-0.05;0.16;9.10;-2.25;0.07;-1.01
286799;-0.11;0.24;9.07;-2.08;-0.05;-1.05
