GPST;latitude(deg);longitude(deg);height(m);Q;ns;sdn(m);sde(m);sdu(m);sdne(m);sdeu(m);sdun(m);age(s);ratio
2019-04-15 08:08:40.000;53.541389933;10.006551128; 50.1372;2;7;0.1063;0.0452;0.1407;0.0250;0.0394;0.0796;10.00; 1.1
2019-04-15 08:08:41.000;53.541397442;10.006548438; 50.1859;2;7;0.1057;0.0450;0.1395;0.0250;0.0389;0.0788;11.00; 1.1
2019-04-15 08:08:42.000;53.541403986;10.006544834; 50.2009;2;7;0.1051;0.0448;0.1384;0.0250;0.0384;0.0780;12.00; 1.2
2019-04-15 08:08:43.000;53.541410049;10.006541827; 50.2430;2;7;0.1046;0.0447;0.1373;0.0250;0.0380;0.0773;13.00; 1.2
2019-04-15 08:08:44.000;53.541414759;10.006538083; 50.2228;2;7;0.1041;0.0446;0.1363;0.0250;0.0376;0.0766;14.00; 1.2
2019-04-15 08:08:45.000;53.541418076;10.006535067; 50.2394;2;7;0.1010;0.0433;0.1331;0.0232;0.0365;0.0748;0.00; 1.1
2019-04-15 08:08:46.000;53.541421352;10.006532456; 50.2490;2;7;0.1000;0.0431;0.1318;0.0230;0.0360;0.0737;1.00; 1.1
2019-04-15 08:08:47.000;53.541425855;10.006528519; 50.2349;2;7;0.0991;0.0429;0.1305;0.0228;0.0356;0.0727;2.00; 1.1
2019-04-15 08:08:48.000;53.541431099;10.006524673; 50.2082;2;7;0.0983;0.0427;0.1293;0.0227;0.0352;0.0718;3.00; 1.1
2019-04-15 08:08:49.000;53.541436033;10.006518793; 50.0199;2;7;0.0976;0.0425;0.1282;0.0226;0.0348;0.0710;4.00; 1.2
2019-04-15 08:08:50.000;53.541442206;10.006510994; 49.8038;2;7;0.0970;0.0422;0.1271;0.0226;0.0344;0.0702;5.00; 1.3
2019-04-15 08:08:51.000;53.541450041;10.006504715; 49.8103;2;7;0.0964;0.0421;0.1261;0.0225;0.0340;0.0695;6.00; 1.0
2019-04-15 08:08:52.000;53.541457610;10.006498536; 49.8542;2;7;0.0959;0.0421;0.1254;0.0228;0.0341;0.0690;7.00; 1.1
2019-04-15 08:08:53.000;53.541465427;10.006491362; 49.8394;2;7;0.0955;0.0421;0.1247;0.0230;0.0340;0.0685;8.00; 1.3
2019-04-15 08:08:54.000;53.541473398;10.006483900; 49.8074;2;7;0.0951;0.0420;0.1240;0.0232;0.0339;0.0681;9.00; 1.5
2019-04-15 08:08:55.000;53.541481767;10.006476525; 49.8280;2;7;0.0947;0.0420;0.1234;0.0234;0.0338;0.0676;10.00; 1.6
2019-04-15 08:08:56.000;53.541489835;10.006470800; 49.8027;2;7;0.0944;0.0419;0.1228;0.0236;0.0337;0.0672;11.00; 1.8
2019-04-15 08:08:57.000;53.541497813;10.006465729; 49.7727;2;7;0.0941;0.0419;0.1223;0.0238;0.0337;0.0669;12.00; 1.0
2019-04-15 08:08:58.000;53.541505712;10.006460451; 49.7800;2;7;0.0939;0.0419;0.1218;0.0241;0.0336;0.0665;13.00; 1.0
2019-04-15 08:08:59.000;53.541513246;10.006454799; 49.7732;2;7;0.0937;0.0420;0.1213;0.0243;0.0336;0.0662;14.00; 1.0
2019-04-15 08:09:00.000;53.541523048;10.006449916; 49.8540;2;7;0.0903;0.0404;0.1182;0.0216;0.0322;0.0642;0.00; 1.2
2019-04-15 08:09:01.000;53.541532159;10.006443930; 50.0822;2;7;0.0895;0.0402;0.1173;0.0216;0.0320;0.0633;1.00; 1.7
2019-04-15 08:09:02.000;53.541541309;10.006437867; 50.2212;2;7;0.0888;0.0401;0.1164;0.0215;0.0318;0.0626;2.00; 2.0
2019-04-15 08:09:03.000;53.541550167;10.006431938; 50.4162;2;7;0.0882;0.0401;0.1156;0.0214;0.0318;0.0619;3.00; 1.2
2019-04-15 08:09:04.000;53.541559115;10.006425301; 50.6618;2;7;0.0877;0.0399;0.1147;0.0212;0.0313;0.0611;4.00; 1.7
2019-04-15 08:09:05.000;53.541566724;10.006419352; 50.6692;2;7;0.0872;0.0397;0.1139;0.0212;0.0309;0.0605;5.00; 1.8
2019-04-15 08:09:06.000;53.541573642;10.006413867; 50.5523;2;7;0.0868;0.0396;0.1132;0.0211;0.0306;0.0599;6.00; 1.4
2019-04-15 08:09:07.000;53.541582193;10.006409237; 50.6187;2;7;0.0864;0.0394;0.1125;0.0211;0.0303;0.0594;7.00; 1.0
2019-04-15 08:09:08.000;53.541588139;10.006405416; 50.5453;2;7;0.0861;0.0393;0.1119;0.0211;0.0301;0.0589;8.00; 1.3
2019-04-15 08:09:09.000;53.541594111;10.006402353; 50.6600;2;7;0.0858;0.0393;0.1113;0.0212;0.0298;0.0585;9.00; 1.2
2019-04-15 08:09:10.000;53.541598369;10.006400646; 50.7512;2;7;0.0856;0.0392;0.1108;0.0212;0.0296;0.0581;10.00; 1.1
2019-04-15 08:09:11.000;53.541601351;10.006399357; 50.8885;2;7;0.0858;0.0391;0.1107;0.0211;0.0292;0.0584;11.00; 1.1
2019-04-15 08:09:12.000;53.541604103;10.006398875; 51.1428;2;7;0.0868;0.0391;0.1113;0.0204;0.0285;0.0599;12.00; 1.0
2019-04-15 08:09:13.000;53.541604338;10.006398715; 51.1447;2;7;0.0858;0.0391;0.1101;0.0210;0.0287;0.0582;13.00; 1.0
2019-04-15 08:09:14.000;53.541603835;10.006398817; 51.0911;2;6;0.0873;0.0391;0.1113;0.0203;0.0279;0.0605;14.00; 1.0
2019-04-15 08:09:15.000;53.541604997;10.006399181; 51.1807;2;6;0.0823;0.0378;0.1067;0.0192;0.0277;0.0559;0.00; 1.0
2019-04-15 08:09:16.000;53.541605559;10.006399249; 51.2144;2;6;0.0819;0.0376;0.1061;0.0190;0.0273;0.0555;1.00; 1.0
2019-04-15 08:09:17.000;53.541608074;10.006398635; 51.5057;2;7;0.0814;0.0375;0.1055;0.0190;0.0271;0.0550;2.00; 1.0
2019-04-15 08:09:18.000;53.541607793;10.006398922; 51.4577;2;7;0.0811;0.0373;0.1049;0.0190;0.0268;0.0546;3.00; 1.1
2019-04-15 08:09:19.000;53.541607742;10.006398957; 51.4224;2;7;0.0808;0.0372;0.1044;0.0189;0.0266;0.0544;4.00; 1.0
2019-04-15 08:09:20.000;53.541607575;10.006398900; 51.4167;2;7;0.0806;0.0372;0.1040;0.0189;0.0264;0.0542;5.00; 1.0
2019-04-15 08:09:21.000;53.541607741;10.006398950; 51.4184;2;7;0.0805;0.0370;0.1037;0.0189;0.0262;0.0540;6.00; 1.0
2019-04-15 08:09:22.000;53.541607624;10.006398853; 51.4064;2;7;0.0803;0.0370;0.1034;0.0189;0.0260;0.0539;7.00; 1.1
2019-04-15 08:09:23.000;53.541607534;10.006398670; 51.4017;2;7;0.0803;0.0369;0.1031;0.0189;0.0258;0.0538;8.00; 1.0
2019-04-15 08:09:24.000;53.541607575;10.006398663; 51.3937;2;7;0.0802;0.0369;0.1029;0.0190;0.0256;0.0537;9.00; 1.0
2019-04-15 08:09:25.000;53.541606819;10.006398991; 51.2934;2;7;0.0813;0.0369;0.1035;0.0184;0.0249;0.0553;10.00; 1.0
2019-04-15 08:09:26.000;53.541606616;10.006398983; 51.2707;2;7;0.0804;0.0369;0.1026;0.0190;0.0252;0.0539;11.00; 1.0
2019-04-15 08:09:27.000;53.541606510;10.006398993; 51.2487;2;7;0.0801;0.0368;0.1022;0.0193;0.0253;0.0533;12.00; 1.0
2019-04-15 08:09:28.000;53.541606443;10.006399015; 51.2340;2;7;0.0800;0.0368;0.1019;0.0196;0.0252;0.0530;13.00; 1.0
2019-04-15 08:09:29.000;53.541606465;10.006398990; 51.2320;2;7;0.0799;0.0368;0.1017;0.0198;0.0252;0.0527;14.00; 1.0
2019-04-15 08:09:30.000;53.541606767;10.006399114; 51.2513;2;7;0.0767;0.0355;0.0986;0.0177;0.0243;0.0509;0.00; 1.0
2019-04-15 08:09:31.000;53.541607316;10.006399028; 51.3124;2;7;0.0762;0.0354;0.0980;0.0178;0.0241;0.0504;1.00; 1.0
2019-04-15 08:09:32.000;53.541607519;10.006398871; 51.3479;2;6;0.0763;0.0353;0.0980;0.0173;0.0236;0.0508;2.00; 1.1
2019-04-15 08:09:33.000;53.541607723;10.006398965; 51.3420;2;7;0.0761;0.0352;0.0976;0.0172;0.0234;0.0506;3.00; 1.0
2019-04-15 08:09:34.000;53.541607568;10.006398964; 51.3126;2;7;0.0758;0.0351;0.0971;0.0174;0.0234;0.0502;4.00; 1.0
2019-04-15 08:09:35.000;53.541607780;10.006398891; 51.3368;2;6;0.0760;0.0351;0.0972;0.0171;0.0230;0.0507;5.00; 1.0
2019-04-15 08:09:36.000;53.541607633;10.006399216; 51.2712;2;7;0.0760;0.0350;0.0971;0.0170;0.0227;0.0507;6.00; 1.0
2019-04-15 08:09:37.000;53.541607586;10.006398938; 51.3019;2;7;0.0757;0.0350;0.0966;0.0173;0.0228;0.0502;7.00; 1.0
2019-04-15 08:09:38.000;53.541607591;10.006398853; 51.3019;2;7;0.0756;0.0350;0.0964;0.0175;0.0227;0.0500;8.00; 1.1
2019-04-15 08:09:39.000;53.541607600;10.006398976; 51.3043;2;7;0.0755;0.0350;0.0962;0.0175;0.0226;0.0499;9.00; 1.1
2019-04-15 08:09:40.000;53.541607551;10.006398958; 51.3017;2;7;0.0756;0.0349;0.0961;0.0177;0.0225;0.0499;10.00; 1.1
2019-04-15 08:09:41.000;53.541606631;10.006399102; 51.2086;2;7;0.0756;0.0350;0.0961;0.0178;0.0224;0.0499;11.00; 1.1
2019-04-15 08:09:42.000;53.541607542;10.006398778; 51.3326;2;6;0.0773;0.0350;0.0974;0.0170;0.0215;0.0524;12.00; 1.0
2019-04-15 08:09:43.000;53.541610404;10.006398171; 51.6496;2;7;0.0759;0.0350;0.0962;0.0180;0.0222;0.0501;13.00; 1.0
2019-04-15 08:09:44.000;53.541609815;10.006398213; 51.6005;2;7;0.0761;0.0351;0.0962;0.0182;0.0222;0.0502;14.00; 1.0
2019-04-15 08:09:45.000;53.541608569;10.006398233; 51.4091;2;7;0.0723;0.0337;0.0927;0.0162;0.0214;0.0478;0.00; 1.0
2019-04-15 08:09:46.000;53.541608239;10.006398332; 51.3678;2;7;0.0720;0.0336;0.0923;0.0161;0.0212;0.0474;1.00; 1.0
2019-04-15 08:09:47.000;53.541608209;10.006398337; 51.3336;2;7;0.0716;0.0335;0.0919;0.0160;0.0210;0.0472;2.00; 1.1
2019-04-15 08:09:48.000;53.541608074;10.006398466; 51.2927;2;7;0.0714;0.0335;0.0916;0.0160;0.0209;0.0469;3.00; 1.0
2019-04-15 08:09:49.000;53.541607156;10.006398756; 51.1924;2;7;0.0713;0.0334;0.0914;0.0160;0.0207;0.0468;4.00; 1.0
2019-04-15 08:09:50.000;53.541607143;10.006398699; 51.1931;2;7;0.0712;0.0334;0.0912;0.0161;0.0206;0.0467;5.00; 1.1
2019-04-15 08:09:51.000;53.541607209;10.006398648; 51.1895;2;7;0.0711;0.0333;0.0910;0.0161;0.0205;0.0466;6.00; 1.1
2019-04-15 08:09:52.000;53.541607155;10.006398638; 51.1863;2;7;0.0711;0.0333;0.0909;0.0162;0.0204;0.0465;7.00; 1.1
2019-04-15 08:09:53.000;53.541607379;10.006399236; 51.1277;2;7;0.0711;0.0333;0.0908;0.0163;0.0203;0.0465;8.00; 1.1
2019-04-15 08:09:54.000;53.541607215;10.006399433; 51.0879;2;7;0.0711;0.0333;0.0908;0.0164;0.0202;0.0465;9.00; 1.1
2019-04-15 08:09:55.000;53.541606989;10.006399557; 51.0596;2;7;0.0712;0.0333;0.0908;0.0165;0.0201;0.0466;10.00; 1.1
2019-04-15 08:09:56.000;53.541606798;10.006399509; 51.0573;2;7;0.0714;0.0334;0.0908;0.0166;0.0201;0.0466;11.00; 1.0
2019-04-15 08:09:57.000;53.541606560;10.006399590; 51.0357;2;7;0.0715;0.0334;0.0909;0.0168;0.0200;0.0467;12.00; 1.0
2019-04-15 08:09:58.000;53.541606384;10.006399598; 51.0180;2;7;0.0717;0.0335;0.0910;0.0169;0.0200;0.0469;13.00; 1.0
2019-04-15 08:09:59.000;53.541604891;10.006399982; 50.8442;2;7;0.0741;0.0336;0.0929;0.0158;0.0189;0.0503;14.00; 1.0
2019-04-15 08:10:00.000;53.541605020;10.006399379; 50.8504;2;7;0.0682;0.0321;0.0877;0.0147;0.0189;0.0448;0.00; 1.1
2019-04-15 08:10:01.000;53.541604567;10.006399170; 50.8270;2;7;0.0676;0.0321;0.0871;0.0149;0.0190;0.0440;1.00; 1.1
2019-04-15 08:10:02.000;53.541604194;10.006399158; 50.7907;2;7;0.0672;0.0320;0.0866;0.0149;0.0189;0.0435;2.00; 1.1
2019-04-15 08:10:03.000;53.541603986;10.006399303; 50.7614;2;7;0.0669;0.0319;0.0863;0.0150;0.0188;0.0431;3.00; 1.1
2019-04-15 08:10:04.000;53.541603745;10.006399215; 50.7407;2;7;0.0667;0.0318;0.0860;0.0151;0.0188;0.0429;4.00; 1.1
2019-04-15 08:10:05.000;53.541603377;10.006399167; 50.7076;2;7;0.0665;0.0319;0.0858;0.0151;0.0188;0.0426;5.00; 1.1
2019-04-15 08:10:06.000;53.541603096;10.006399113; 50.6767;2;7;0.0664;0.0318;0.0856;0.0153;0.0187;0.0424;6.00; 1.1
2019-04-15 08:10:07.000;53.541602858;10.006399010; 50.6593;2;7;0.0663;0.0318;0.0854;0.0154;0.0187;0.0423;7.00; 1.1
2019-04-15 08:10:08.000;53.541602708;10.006399031; 50.6306;2;7;0.0663;0.0318;0.0853;0.0156;0.0187;0.0421;8.00; 1.1
2019-04-15 08:10:09.000;53.541602446;10.006398944; 50.6094;2;7;0.0663;0.0319;0.0853;0.0157;0.0187;0.0420;9.00; 1.1
2019-04-15 08:10:10.000;53.541602361;10.006398885; 50.5972;2;7;0.0663;0.0319;0.0853;0.0159;0.0187;0.0419;10.00; 1.1
2019-04-15 08:10:11.000;53.541602202;10.006398828; 50.5873;2;7;0.0664;0.0320;0.0853;0.0161;0.0187;0.0419;11.00; 1.1
2019-04-15 08:10:12.000;53.541602043;10.006398727; 50.5774;2;7;0.0665;0.0320;0.0853;0.0164;0.0188;0.0418;12.00; 1.1
2019-04-15 08:10:13.000;53.541601909;10.006398713; 50.5666;2;7;0.0666;0.0321;0.0854;0.0166;0.0188;0.0418;13.00; 1.1
2019-04-15 08:10:14.000;53.541601703;10.006398629; 50.5572;2;7;0.0668;0.0322;0.0855;0.0169;0.0189;0.0418;14.00; 1.1
2019-04-15 08:10:15.000;53.541601310;10.006398790; 50.5260;2;7;0.0633;0.0307;0.0823;0.0143;0.0176;0.0401;0.00; 1.1
2019-04-15 08:10:16.000;53.541600821;10.006398760; 50.4999;2;7;0.0629;0.0307;0.0819;0.0142;0.0176;0.0397;1.00; 1.1
2019-04-15 08:10:17.000;53.541600635;10.006398715; 50.4876;2;7;0.0625;0.0306;0.0816;0.0142;0.0175;0.0394;2.00; 1.1
2019-04-15 08:10:18.000;53.541600135;10.006398765; 50.4425;2;7;0.0623;0.0306;0.0813;0.0142;0.0174;0.0390;3.00; 1.1
2019-04-15 08:10:19.000;53.541599810;10.006398793; 50.4229;2;7;0.0621;0.0305;0.0811;0.0143;0.0173;0.0388;4.00; 1.1
2019-04-15 08:10:20.000;53.541599597;10.006398734; 50.4100;2;7;0.0620;0.0305;0.0809;0.0144;0.0173;0.0386;5.00; 1.0
2019-04-15 08:10:21.000;53.541599411;10.006398605; 50.3949;2;7;0.0619;0.0305;0.0808;0.0145;0.0173;0.0384;6.00; 1.0
2019-04-15 08:10:22.000;53.541599194;10.006398641; 50.3777;2;7;0.0619;0.0305;0.0807;0.0147;0.0173;0.0383;7.00; 1.0
2019-04-15 08:10:23.000;53.541599204;10.006398549; 50.3786;2;7;0.0619;0.0306;0.0807;0.0148;0.0173;0.0382;8.00; 1.0
2019-04-15 08:10:24.000;53.541599026;10.006398482; 50.3796;2;7;0.0620;0.0306;0.0807;0.0150;0.0173;0.0382;9.00; 1.1
2019-04-15 08:10:25.000;53.541598838;10.006398524; 50.3642;2;7;0.0620;0.0306;0.0807;0.0152;0.0174;0.0381;10.00; 1.1
2019-04-15 08:10:26.000;53.541598688;10.006398596; 50.3384;2;7;0.0622;0.0307;0.0808;0.0154;0.0174;0.0381;11.00; 1.1
2019-04-15 08:10:27.000;53.541598622;10.006398616; 50.3330;2;7;0.0623;0.0308;0.0809;0.0157;0.0175;0.0381;12.00; 1.1
2019-04-15 08:10:28.000;53.541598416;10.006398568; 50.3286;2;7;0.0625;0.0309;0.0811;0.0159;0.0176;0.0381;13.00; 1.1
2019-04-15 08:10:29.000;53.541598436;10.006398572; 50.3309;2;7;0.0627;0.0310;0.0812;0.0162;0.0177;0.0381;14.00; 1.1
2019-04-15 08:10:30.000;53.541597812;10.006398299; 50.2914;2;7;0.0590;0.0295;0.0779;0.0135;0.0163;0.0364;0.00; 1.2
2019-04-15 08:10:31.000;53.541597395;10.006398404; 50.2445;2;7;0.0586;0.0294;0.0775;0.0134;0.0162;0.0359;1.00; 1.2
2019-04-15 08:10:32.000;53.541597114;10.006398335; 50.2391;2;7;0.0583;0.0294;0.0773;0.0133;0.0161;0.0356;2.00; 1.3
2019-04-15 08:10:33.000;53.541596927;10.006398313; 50.2243;2;7;0.0580;0.0293;0.0770;0.0135;0.0161;0.0353;3.00; 1.3
2019-04-15 08:10:34.000;53.541596734;10.006398316; 50.2012;2;7;0.0579;0.0294;0.0769;0.0135;0.0161;0.0351;4.00; 1.4
2019-04-15 08:10:35.000;53.541596574;10.006398402; 50.1806;2;7;0.0578;0.0293;0.0767;0.0137;0.0160;0.0349;5.00; 1.4
2019-04-15 08:10:36.000;53.541596398;10.006398298; 50.1708;2;7;0.0578;0.0294;0.0766;0.0138;0.0160;0.0348;6.00; 1.4
2019-04-15 08:10:37.000;53.541596238;10.006398338; 50.1538;2;7;0.0578;0.0294;0.0766;0.0139;0.0160;0.0347;7.00; 1.5
2019-04-15 08:10:38.000;53.541596149;10.006398412; 50.1409;2;7;0.0578;0.0294;0.0766;0.0141;0.0161;0.0346;8.00; 1.5
2019-04-15 08:10:39.000;53.541596035;10.006398390; 50.1375;2;7;0.0579;0.0294;0.0767;0.0143;0.0161;0.0346;9.00; 1.5
2019-04-15 08:10:40.000;53.541595745;10.006398414; 50.1148;2;7;0.0580;0.0295;0.0768;0.0145;0.0162;0.0346;10.00; 1.5
2019-04-15 08:10:41.000;53.541595738;10.006398440; 50.1087;2;7;0.0582;0.0296;0.0769;0.0147;0.0163;0.0346;11.00; 1.6
2019-04-15 08:10:42.000;53.541595634;10.006398372; 50.1068;2;7;0.0584;0.0297;0.0770;0.0150;0.0164;0.0346;12.00; 1.6
2019-04-15 08:10:43.000;53.541595515;10.006398445; 50.0929;2;7;0.0586;0.0298;0.0772;0.0153;0.0165;0.0347;13.00; 1.6
2019-04-15 08:10:44.000;53.541595436;10.006398383; 50.0822;2;7;0.0589;0.0300;0.0775;0.0155;0.0166;0.0347;14.00; 1.6
2019-04-15 08:10:45.000;53.541594907;10.006397999; 50.0778;2;7;0.0550;0.0285;0.0739;0.0127;0.0152;0.0328;0.00; 1.6
2019-04-15 08:10:46.000;53.541594656;10.006398150; 50.0299;2;7;0.0545;0.0284;0.0736;0.0126;0.0150;0.0324;1.00; 1.7
2019-04-15 08:10:47.000;53.541594356;10.006398221; 49.9951;2;7;0.0542;0.0283;0.0734;0.0126;0.0150;0.0320;2.00; 1.8
2019-04-15 08:10:48.000;53.541594115;10.006398172; 49.9817;2;7;0.0541;0.0283;0.0732;0.0127;0.0149;0.0318;3.00; 1.9
2019-04-15 08:10:49.000;53.541593927;10.006398179; 49.9587;2;7;0.0539;0.0283;0.0731;0.0127;0.0149;0.0315;4.00; 1.9
2019-04-15 08:10:50.000;53.541593734;10.006398346; 49.9335;2;7;0.0539;0.0283;0.0730;0.0128;0.0149;0.0314;5.00; 2.0
2019-04-15 08:10:51.000;53.541593591;10.006398359; 49.9063;2;7;0.0539;0.0283;0.0729;0.0130;0.0149;0.0313;6.00; 2.1
2019-04-15 08:10:52.000;53.541593380;10.006398392; 49.8917;2;7;0.0539;0.0284;0.0729;0.0132;0.0150;0.0312;7.00; 2.1
2019-04-15 08:10:53.000;53.541593159;10.006398220; 49.8906;2;7;0.0540;0.0284;0.0730;0.0133;0.0150;0.0312;8.00; 2.1
2019-04-15 08:10:54.000;53.541592973;10.006398068; 49.8897;2;7;0.0541;0.0285;0.0731;0.0136;0.0151;0.0312;9.00; 2.2
2019-04-15 08:10:55.000;53.541592953;10.006398047; 49.8821;2;7;0.0543;0.0286;0.0732;0.0138;0.0152;0.0312;10.00; 2.2
2019-04-15 08:10:56.000;53.541592874;10.006398056; 49.8806;2;7;0.0545;0.0287;0.0734;0.0140;0.0153;0.0312;11.00; 2.2
2019-04-15 08:10:57.000;53.541592816;10.006398023; 49.8682;2;7;0.0547;0.0288;0.0736;0.0143;0.0154;0.0313;12.00; 2.2
2019-04-15 08:10:58.000;53.541592780;10.006397986; 49.8532;2;7;0.0550;0.0289;0.0738;0.0146;0.0155;0.0314;13.00; 2.2
2019-04-15 08:10:59.000;53.541592720;10.006398021; 49.8549;2;7;0.0553;0.0290;0.0741;0.0149;0.0156;0.0315;14.00; 2.2
2019-04-15 08:11:00.000;53.541592503;10.006397783; 49.8881;2;7;0.0512;0.0274;0.0704;0.0119;0.0141;0.0294;0.00; 2.3
2019-04-15 08:11:01.000;53.541592350;10.006397889; 49.8751;2;7;0.0508;0.0274;0.0702;0.0118;0.0140;0.0290;1.00; 2.3
2019-04-15 08:11:02.000;53.541592219;10.006397776; 49.8870;2;7;0.0505;0.0274;0.0699;0.0118;0.0140;0.0287;2.00; 2.3
2019-04-15 08:11:03.000;53.541592115;10.006397831; 49.8764;2;7;0.0503;0.0273;0.0698;0.0119;0.0139;0.0284;3.00; 2.4
2019-04-15 08:11:04.000;53.541592062;10.006397755; 49.8874;2;7;0.0502;0.0273;0.0697;0.0120;0.0139;0.0282;4.00; 2.4
2019-04-15 08:11:05.000;53.541592013;10.006397781; 49.8840;2;7;0.0502;0.0274;0.0696;0.0120;0.0139;0.0281;5.00; 2.4
2019-04-15 08:11:06.000;53.541591994;10.006397772; 49.8816;2;7;0.0502;0.0274;0.0696;0.0122;0.0140;0.0280;6.00; 2.3
2019-04-15 08:11:07.000;53.541591873;10.006397623; 49.8992;2;7;0.0503;0.0274;0.0696;0.0125;0.0140;0.0279;7.00; 2.3
2019-04-15 08:11:08.000;53.541591943;10.006397815; 49.8776;2;7;0.0504;0.0275;0.0697;0.0127;0.0141;0.0279;8.00; 2.3
2019-04-15 08:11:09.000;53.541591805;10.006397748; 49.8878;2;7;0.0506;0.0276;0.0698;0.0129;0.0142;0.0280;9.00; 2.3
2019-04-15 08:11:10.000;53.541591734;10.006397663; 49.8896;2;7;0.0508;0.0276;0.0700;0.0131;0.0143;0.0280;10.00; 2.3
2019-04-15 08:11:11.000;53.541591812;10.006397686; 49.8946;2;7;0.0510;0.0278;0.0702;0.0134;0.0144;0.0281;11.00; 2.3
2019-04-15 08:11:12.000;53.541591755;10.006397692; 49.8938;2;7;0.0513;0.0279;0.0705;0.0137;0.0145;0.0282;12.00; 2.3
2019-04-15 08:11:13.000;53.541591667;10.006397631; 49.8957;2;7;0.0517;0.0280;0.0708;0.0140;0.0146;0.0283;13.00; 2.3
2019-04-15 08:11:14.000;53.541591716;10.006397639; 49.9071;2;7;0.0520;0.0282;0.0711;0.0143;0.0148;0.0285;14.00; 2.3
2019-04-15 08:11:15.000;53.541591444;10.006397458; 49.9415;2;7;0.0476;0.0266;0.0672;0.0112;0.0131;0.0262;0.00; 2.3
2019-04-15 08:11:16.000;53.541591341;10.006397276; 49.9639;2;7;0.0473;0.0265;0.0670;0.0111;0.0131;0.0258;1.00; 2.3
2019-04-15 08:11:17.000;53.541591216;10.006397361; 49.9483;2;7;0.0470;0.0265;0.0668;0.0112;0.0130;0.0255;2.00; 2.3
2019-04-15 08:11:18.000;53.541591064;10.006397316; 49.9464;2;7;0.0469;0.0265;0.0666;0.0112;0.0131;0.0252;3.00; 2.3
2019-04-15 08:11:19.000;53.541591018;10.006397263; 49.9510;2;7;0.0468;0.0265;0.0665;0.0113;0.0130;0.0250;4.00; 2.3
2019-04-15 08:11:20.000;53.541590944;10.006397234; 49.9397;2;7;0.0468;0.0265;0.0665;0.0115;0.0130;0.0249;5.00; 2.3
2019-04-15 08:11:21.000;53.541590994;10.006397085; 49.9439;2;7;0.0469;0.0265;0.0665;0.0116;0.0131;0.0249;6.00; 2.3
2019-04-15 08:11:22.000;53.541592983;10.006396060; 49.9361;2;7;0.0470;0.0266;0.0666;0.0118;0.0132;0.0248;7.00; 2.3
2019-04-15 08:11:23.000;53.541595218;10.006394739; 49.9405;2;7;0.0471;0.0267;0.0667;0.0120;0.0132;0.0249;8.00; 2.3
2019-04-15 08:11:24.000;53.541598358;10.006392951; 49.9726;2;7;0.0474;0.0268;0.0669;0.0122;0.0133;0.0249;9.00; 2.3
2019-04-15 08:11:25.000;53.541602425;10.006390059; 50.0028;2;7;0.0476;0.0269;0.0671;0.0125;0.0135;0.0250;10.00; 2.2
2019-04-15 08:11:26.000;53.541606936;10.006387431; 50.0591;2;7;0.0479;0.0270;0.0673;0.0128;0.0136;0.0252;11.00; 2.2
2019-04-15 08:11:27.000;53.541611575;10.006385126; 50.0524;2;7;0.0482;0.0271;0.0676;0.0131;0.0138;0.0253;12.00; 2.1
2019-04-15 08:11:28.000;53.541615860;10.006382505; 50.0404;2;7;0.0486;0.0272;0.0679;0.0134;0.0139;0.0255;13.00; 2.1
2019-04-15 08:11:29.000;53.541620577;10.006379909; 50.0387;2;7;0.0490;0.0274;0.0683;0.0138;0.0141;0.0257;14.00; 2.0
2019-04-15 08:11:30.000;53.541626328;10.006377585; 50.1496;2;7;0.0443;0.0258;0.0643;0.0105;0.0123;0.0231;0.00; 1.9
2019-04-15 08:11:31.000;53.541631449;10.006374227; 50.1510;2;7;0.0440;0.0258;0.0641;0.0104;0.0123;0.0227;1.00; 1.7
2019-04-15 08:11:32.000;53.541636636;10.006371085; 50.1838;2;7;0.0438;0.0257;0.0639;0.0103;0.0123;0.0224;2.00; 1.6
2019-04-15 08:11:33.000;53.541641678;10.006368383; 50.1926;2;7;0.0437;0.0257;0.0638;0.0105;0.0122;0.0222;3.00; 1.5
2019-04-15 08:11:34.000;53.541647148;10.006365675; 50.2171;2;7;0.0437;0.0257;0.0637;0.0106;0.0122;0.0220;4.00; 1.5
2019-04-15 08:11:35.000;53.541653118;10.006363211; 50.2207;2;7;0.0437;0.0258;0.0637;0.0107;0.0123;0.0219;5.00; 1.4
2019-04-15 08:11:36.000;53.541658876;10.006359401; 50.2347;2;7;0.0438;0.0258;0.0638;0.0110;0.0123;0.0219;6.00; 1.4
2019-04-15 08:11:37.000;53.541663782;10.006355906; 50.2355;2;7;0.0439;0.0259;0.0638;0.0111;0.0124;0.0219;7.00; 1.4
2019-04-15 08:11:38.000;53.541668184;10.006353352; 50.1814;2;6;0.0442;0.0263;0.0646;0.0118;0.0108;0.0215;8.00; 1.4
2019-04-15 08:11:39.000;53.541671967;10.006350517; 50.1531;2;6;0.0445;0.0265;0.0649;0.0123;0.0106;0.0215;9.00; 1.4
2019-04-15 08:11:40.000;53.541672691;10.006340804; 50.9753;2;7;0.0448;0.0263;0.0648;0.0122;0.0119;0.0220;10.00; 1.1
2019-04-15 08:11:41.000;53.541676957;10.006337883; 51.0997;2;7;0.0451;0.0265;0.0651;0.0126;0.0120;0.0222;11.00; 1.1
2019-04-15 08:11:42.000;53.541680512;10.006335234; 51.2188;2;7;0.0455;0.0267;0.0654;0.0130;0.0120;0.0223;12.00; 1.1
